cowcode,stateabb,statename,ethnicity_relevant,year_from,year_to,group_name,size,status,warid,warid2,groupid,cowgroupid,markertype
345,YUG,Yugoslavia,Yes,2006,2007,Bosniaks/Muslims,0.02,REGIONAL AUTONOMY,,,4000,34504000,Ethno-Religious
349,SLV,Slovenia,Yes,1992,2010,Serbs,0.02,DISCRIMINATED,,,2000,34902000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Volga Tatars,0.02,REGIONAL AUTONOMY,,,3000,36503000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Uzbeks,0.02,REGIONAL AUTONOMY,,,5000,36505000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Volga Tatars,0.02,REGIONAL AUTONOMY,,,3000,36503000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Uzbeks,0.02,REGIONAL AUTONOMY,,,5000,36505000,Ethno-Linguistic
365,RUS,Russia,Yes,1991,2002,Ukrainians,0.02,POWERLESS,,,2000,36502000,Ethno-Linguistic
365,RUS,Russia,Yes,2003,2010,Ukrainians,0.02,POWERLESS,,,2000,36502000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,1974,1980,Cape Verdean,0.02,DOMINANT,,,6000,40406000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,1981,1999,Cape Verdean,0.02,IRRELEVANT,,,6000,40406000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,2000,2003,Cape Verdean,0.02,IRRELEVANT,,,6000,40406000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,2004,2004,Cape Verdean,0.02,IRRELEVANT,,,6000,40406000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,2005,2005,Cape Verdean,0.02,IRRELEVANT,,,6000,40406000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,2006,2009,Cape Verdean,0.02,IRRELEVANT,,,6000,40406000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,2010,2010,Cape Verdean,0.02,IRRELEVANT,,,6000,40406000,Ethno-Linguistic
420,GAM,Gambia,Yes,1965,1993,Aku (Creoles),0.02,JUNIOR PARTNER,,,6000,42006000,Ethno-Racial
420,GAM,Gambia,No,1994,2010,Aku (Creoles),0.02,IRRELEVANT,,,6000,42006000,Ethno-Racial
450,LBR,Liberia,Yes,1946,1980,Americo-Liberians,0.02,MONOPOLY,,,1000,45001000,Ethno-Racial
450,LBR,Liberia,Yes,1981,1989,Americo-Liberians,0.02,DISCRIMINATED,,,1000,45001000,Ethno-Racial
450,LBR,Liberia,Yes,1990,1996,Americo-Liberians,0.02,STATE COLLAPSE,,,1000,45001000,Ethno-Racial
450,LBR,Liberia,Yes,1997,2003,Americo-Liberians,0.02,SENIOR PARTNER,,,1000,45001000,Ethno-Racial
450,LBR,Liberia,Yes,2004,2010,Americo-Liberians,0.02,SENIOR PARTNER,,,1000,45001000,Ethno-Racial
481,GAB,Gabon,Yes,2001,2010,Nkomi,0.02,JUNIOR PARTNER,,,5010,48105010,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1960,1965,Ngbandi,0.02,IRRELEVANT,,,8000,49008000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1960,1965,Ngbaka,0.02,IRRELEVANT,,,6000,49006000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1960,1965,Tutsi-Banyamulenge,0.02,IRRELEVANT,,,13000,49013000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1966,1990,Ngbaka,0.02,JUNIOR PARTNER,,,6000,49006000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1966,1990,Tutsi-Banyamulenge,0.02,POWERLESS,,,13000,49013000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1966,1990,Ngbandi,0.02,SENIOR PARTNER,,,8000,49008000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1991,1996,Ngbandi,0.02,SENIOR PARTNER,,,8000,49008000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1991,1996,Tutsi-Banyamulenge,0.02,DISCRIMINATED,18602,,13000,49013000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1991,1996,Ngbaka,0.02,JUNIOR PARTNER,,,6000,49006000,Ethno-Linguistic
501,KEN,Kenya,Yes,1963,1966,Somali,0.02,DISCRIMINATED,,,8000,50108000,Mixed Category
490,DRC,Democratic Republic of the Congo,Yes,1997,1997,Tutsi-Banyamulenge,0.02,SENIOR PARTNER,18602,,13000,49013000,Ethno-Racial
490,DRC,Democratic Republic of the Congo,Yes,1997,1997,Ngbandi,0.02,POWERLESS,,,8000,49008000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1997,1997,Ngbaka,0.02,POWERLESS,,,6000,49006000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1998,2002,Ngbandi,0.02,POWERLESS,,,8000,49008000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1998,2002,Ngbaka,0.02,POWERLESS,,,6000,49006000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1998,2002,Tutsi-Banyamulenge,0.02,DISCRIMINATED,,,13000,49013000,Ethno-Racial
490,DRC,Democratic Republic of the Congo,Yes,2003,2006,Tutsi-Banyamulenge,0.02,POWERLESS,18605,,13000,49013000,Ethno-Racial
490,DRC,Democratic Republic of the Congo,Yes,2003,2006,Ngbaka,0.02,JUNIOR PARTNER,,,6000,49006000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,2003,2006,Ngbandi,0.02,JUNIOR PARTNER,,,8000,49008000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,2007,2010,Tutsi-Banyamulenge,0.02,JUNIOR PARTNER,,,13000,49013000,Ethno-Racial
490,DRC,Democratic Republic of the Congo,Yes,2007,2010,Ngbaka,0.02,POWERLESS,,,6000,49006000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,2007,2010,Ngbandi,0.02,POWERLESS,,,8000,49008000,Ethno-Linguistic
500,UGA,Uganda,Yes,1962,1965,Karamojong,0.02,IRRELEVANT,,,7000,50007000,Ethno-Linguistic
500,UGA,Uganda,Yes,1966,1969,Karamojong,0.02,IRRELEVANT,,,7000,50007000,Ethno-Linguistic
500,UGA,Uganda,Yes,1970,1971,Karamojong,0.02,IRRELEVANT,,,7000,50007000,Ethno-Linguistic
500,UGA,Uganda,Yes,1972,1973,Karamojong,0.02,DISCRIMINATED,,,7000,50007000,Ethno-Linguistic
500,UGA,Uganda,Yes,1974,1979,Karamojong,0.02,DISCRIMINATED,,,7000,50007000,Ethno-Linguistic
500,UGA,Uganda,Yes,1980,1985,Karamojong,0.02,DISCRIMINATED,,,7000,50007000,Ethno-Linguistic
500,UGA,Uganda,Yes,1986,1989,Karamojong,0.02,IRRELEVANT,,,7000,50007000,Ethno-Linguistic
500,UGA,Uganda,Yes,1990,2010,Karamojong,0.02,IRRELEVANT,,,7000,50007000,Ethno-Linguistic
501,KEN,Kenya,Yes,1967,1978,Somali,0.02,DISCRIMINATED,,,8000,50108000,Mixed Category
501,KEN,Kenya,Yes,1979,2002,Somali,0.02,DISCRIMINATED,,,8000,50108000,Mixed Category
501,KEN,Kenya,Yes,2003,2008,Somali,0.02,DISCRIMINATED,,,8000,50108000,Mixed Category
501,KEN,Kenya,Yes,2009,2010,Somali,0.02,DISCRIMINATED,,,8000,50108000,Mixed Category
540,AO,Angola,Yes,1975,2002,Cabindan Mayombe,0.02,POWERLESS,29400,,2000,54002000,Ethno-Regional
540,AO,Angola,Yes,2003,2010,Cabindan Mayombe,0.02,POWERLESS,29400,,2000,54002000,Ethno-Regional
571,BOT,Botswana,Yes,1966,2010,"San (Bushmen, Basarwa)",0.02,DISCRIMINATED,,,11000,57111000,Ethno-Cultural
625,SUD,Sudan,Yes,1956,1971,Bari,0.02,POWERLESS,18500,,2000,62502000,Ethno-Religious
625,SUD,Sudan,Yes,1956,1971,Azande,0.02,POWERLESS,18500,,1000,62501000,Ethno-Religious
625,SUD,Sudan,Yes,1956,1971,Fur,0.02,POWERLESS,,,5000,62505000,Ethno-Linguistic
625,SUD,Sudan,Yes,1972,1982,Bari,0.02,REGIONAL AUTONOMY,,,2000,62502000,Ethno-Religious
625,SUD,Sudan,Yes,1972,1982,Fur,0.02,POWERLESS,,,5000,62505000,Ethno-Linguistic
625,SUD,Sudan,Yes,1972,1982,Azande,0.02,REGIONAL AUTONOMY,,,1000,62501000,Ethno-Religious
625,SUD,Sudan,Yes,1983,2002,Fur,0.02,POWERLESS,,,5000,62505000,Ethno-Linguistic
625,SUD,Sudan,Yes,1983,2002,Azande,0.02,POWERLESS,,,1000,62501000,Ethno-Religious
625,SUD,Sudan,Yes,1983,2002,Bari,0.02,POWERLESS,,,2000,62502000,Ethno-Religious
625,SUD,Sudan,Yes,2003,2005,Azande,0.02,POWERLESS,,,1000,62501000,Ethno-Religious
625,SUD,Sudan,Yes,2003,2005,Fur,0.02,DISCRIMINATED,21302,,5000,62505000,Ethno-Racial
625,SUD,Sudan,Yes,2003,2005,Bari,0.02,POWERLESS,,,2000,62502000,Ethno-Religious
625,SUD,Sudan,Yes,2006,2010,Azande,0.02,JUNIOR PARTNER,,,1000,62501000,Ethno-Religious
625,SUD,Sudan,Yes,2006,2010,Fur,0.02,DISCRIMINATED,21302,,5000,62505000,Ethno-Racial
625,SUD,Sudan,Yes,2006,2010,Bari,0.02,JUNIOR PARTNER,,,2000,62502000,Ethno-Religious
630,IRN,Iran,Yes,1946,1946,Baloch,0.02,IRRELEVANT,,,6000,63006000,Ethno-Religious
630,IRN,Iran,Yes,1947,1960,Baloch,0.02,IRRELEVANT,,,6000,63006000,Ethno-Religious
630,IRN,Iran,Yes,1961,1979,Baloch,0.02,POWERLESS,,,6000,63006000,Ethno-Religious
630,IRN,Iran,Yes,1980,2005,Baloch,0.02,DISCRIMINATED,,,6000,63006000,Ethno-Religious
630,IRN,Iran,Yes,2006,2010,Baloch,0.02,DISCRIMINATED,,,6000,63006000,Ethno-Religious
670,SAU,Saudi Arabia,Yes,1946,2010,Ismaili Shia (South) (Arab),0.02,DISCRIMINATED,,,1000,67001000,Ethno-Religious
701,TKM,Turkmenistan,Yes,1991,2002,Kazakhs,0.02,POWERLESS,,,11000,70111000,Ethno-Linguistic
701,TKM,Turkmenistan,Yes,2003,2010,Kazakhs,0.02,DISCRIMINATED,,,11000,70111000,Ethno-Linguistic
713,TAW,Taiwan,Yes,1949,1971,Aboriginal Taiwanese,0.02,POWERLESS,,,1000,71301000,Ethno-Linguistic
713,TAW,Taiwan,Yes,1972,1999,Aboriginal Taiwanese,0.02,POWERLESS,,,1000,71301000,Ethno-Linguistic
713,TAW,Taiwan,Yes,2000,2007,Aboriginal Taiwanese,0.02,POWERLESS,,,1000,71301000,Ethno-Linguistic
713,TAW,Taiwan,Yes,2008,2010,Aboriginal Taiwanese,0.02,POWERLESS,,,1000,71301000,Ethno-Linguistic
750,IND,India,Yes,1947,1962,Oriya (non-SC/ST/OBCs),0.02,JUNIOR PARTNER,,,15000,75015000,Ethno-Linguistic
750,IND,India,Yes,1963,1971,Oriya (non-SC/ST/OBCs),0.02,JUNIOR PARTNER,,,15000,75015000,Ethno-Linguistic
750,IND,India,Yes,1972,1976,Oriya (non-SC/ST/OBCs),0.02,JUNIOR PARTNER,,,15000,75015000,Ethno-Linguistic
750,IND,India,Yes,1977,1986,Oriya (non-SC/ST/OBCs),0.02,JUNIOR PARTNER,,,15000,75015000,Ethno-Religious
750,IND,India,Yes,1987,1991,Oriya (non-SC/ST/OBCs),0.02,JUNIOR PARTNER,,,15000,75015000,Ethno-Religious
750,IND,India,Yes,1992,2010,Oriya (non-SC/ST/OBCs),0.02,JUNIOR PARTNER,,,15000,75015000,Ethno-Religious
770,PAK,Pakistan,Yes,1947,1971,Baluchis,0.02,POWERLESS,,,1000,77001000,Ethno-Cultural
770,PAK,Pakistan,Yes,1947,1971,Hindus,0.02,DISCRIMINATED,,,8000,77008000,Ethno-Religious
770,PAK,Pakistan,Yes,1972,1973,Hindus,0.02,DISCRIMINATED,,,8000,77008000,Ethno-Religious
770,PAK,Pakistan,Yes,1974,1983,Hindus,0.02,DISCRIMINATED,,,8000,77008000,Ethno-Religious
770,PAK,Pakistan,Yes,1984,2001,Hindus,0.02,DISCRIMINATED,,,8000,77008000,Ethno-Religious
770,PAK,Pakistan,Yes,2002,2010,Hindus,0.02,DISCRIMINATED,,,8000,77008000,Ethno-Religious
775,MYA,Myanmar,Yes,1948,1957,Indians,0.02,DISCRIMINATED,,,4000,77504000,Ethno-Racial
775,MYA,Myanmar,Yes,1948,1957,Mons,0.02,POWERLESS,12600,,7000,77507000,Ethno-Linguistic
775,MYA,Myanmar,Yes,1948,1957,Muslim Arakanese,0.02,POWERLESS,12500,,8000,77508000,Mixed Category
775,MYA,Myanmar,Yes,1948,1957,Buddhist Arakanese,0.02,POWERLESS,12500,,2000,77502000,Mixed Category
775,MYA,Myanmar,Yes,1958,1958,Muslim Arakanese,0.02,SEPARATIST AUTONOMY,12500,,8000,77508000,Ethno-Racial
775,MYA,Myanmar,Yes,1958,1958,Buddhist Arakanese,0.02,POWERLESS,12500,,2000,77502000,Ethno-Linguistic
775,MYA,Myanmar,Yes,1958,1958,Mons,0.02,POWERLESS,12600,,7000,77507000,Mixed Category
775,MYA,Myanmar,Yes,1958,1958,Indians,0.02,DISCRIMINATED,,,4000,77504000,Mixed Category
775,MYA,Myanmar,Yes,1959,1959,Muslim Arakanese,0.02,SEPARATIST AUTONOMY,12500,,8000,77508000,Ethno-Racial
775,MYA,Myanmar,Yes,1959,1959,Indians,0.02,DISCRIMINATED,,,4000,77504000,Ethno-Linguistic
775,MYA,Myanmar,Yes,1959,1959,Buddhist Arakanese,0.02,POWERLESS,12500,,2000,77502000,Mixed Category
775,MYA,Myanmar,Yes,1959,1959,Mons,0.02,POWERLESS,12600,,7000,77507000,Mixed Category
775,MYA,Myanmar,Yes,1960,1960,Mons,0.02,SEPARATIST AUTONOMY,12600,,7000,77507000,Ethno-Racial
775,MYA,Myanmar,Yes,1960,1960,Muslim Arakanese,0.02,SEPARATIST AUTONOMY,12500,,8000,77508000,Ethno-Linguistic
775,MYA,Myanmar,Yes,1960,1960,Indians,0.02,DISCRIMINATED,,,4000,77504000,Mixed Category
775,MYA,Myanmar,Yes,1960,1960,Buddhist Arakanese,0.02,SEPARATIST AUTONOMY,12500,,2000,77502000,Mixed Category
775,MYA,Myanmar,Yes,1961,1989,Buddhist Arakanese,0.02,SEPARATIST AUTONOMY,12500,,2000,77502000,Ethno-Racial
775,MYA,Myanmar,Yes,1961,1989,Indians,0.02,DISCRIMINATED,,,4000,77504000,Ethno-Linguistic
775,MYA,Myanmar,Yes,1961,1989,Mons,0.02,SEPARATIST AUTONOMY,12600,,7000,77507000,Mixed Category
775,MYA,Myanmar,Yes,1961,1989,Muslim Arakanese,0.02,SEPARATIST AUTONOMY,12500,,8000,77508000,Mixed Category
775,MYA,Myanmar,Yes,1990,2010,Muslim Arakanese,0.02,SEPARATIST AUTONOMY,12500,,8000,77508000,Ethno-Racial
775,MYA,Myanmar,Yes,1990,2010,Mons,0.02,SEPARATIST AUTONOMY,12601,,7000,77507000,Ethno-Linguistic
775,MYA,Myanmar,Yes,1990,2010,Indians,0.02,DISCRIMINATED,,,4000,77504000,Mixed Category
775,MYA,Myanmar,Yes,1990,2010,Buddhist Arakanese,0.02,SEPARATIST AUTONOMY,12500,,2000,77502000,Mixed Category
811,CAM,Cambodia,Yes,1979,2010,Chinese,0.02,POWERLESS,,,2000,81102000,Ethno-Religious
850,INS,Indonesia,Yes,1949,1958,Bataks,0.02,DISCRIMINATED,,,4000,85004000,Ethno-Linguistic
850,INS,Indonesia,Yes,1949,1958,Chinese (Han),0.02,DISCRIMINATED,,,5000,85005000,Ethno-Racial
850,INS,Indonesia,Yes,1959,1962,Bataks,0.02,DISCRIMINATED,,,4000,85004000,Ethno-Linguistic
850,INS,Indonesia,Yes,1959,1962,Chinese (Han),0.02,DISCRIMINATED,,,5000,85005000,Ethno-Racial
850,INS,Indonesia,Yes,1963,1966,Bataks,0.02,DISCRIMINATED,,,4000,85004000,Ethno-Linguistic
850,INS,Indonesia,Yes,1963,1966,Chinese (Han),0.02,DISCRIMINATED,,,5000,85005000,Ethno-Racial
850,INS,Indonesia,Yes,1967,1971,Bataks,0.02,IRRELEVANT,,,4000,85004000,Ethno-Linguistic
850,INS,Indonesia,Yes,1967,1971,Chinese (Han),0.02,DISCRIMINATED,,,5000,85005000,Ethno-Racial
850,INS,Indonesia,Yes,1972,1995,Bataks,0.02,IRRELEVANT,,,4000,85004000,Ethno-Linguistic
850,INS,Indonesia,Yes,1972,1995,Chinese (Han),0.02,DISCRIMINATED,,,5000,85005000,Ethno-Racial
850,INS,Indonesia,Yes,1996,1998,Bataks,0.02,IRRELEVANT,,,4000,85004000,Ethno-Linguistic
850,INS,Indonesia,Yes,1996,1998,Chinese (Han),0.02,DISCRIMINATED,,,5000,85005000,Ethno-Racial
850,INS,Indonesia,Yes,1999,2001,Bataks,0.02,IRRELEVANT,,,4000,85004000,Ethno-Linguistic
850,INS,Indonesia,Yes,1999,2001,Chinese (Han),0.02,DISCRIMINATED,,,5000,85005000,Ethno-Racial
850,INS,Indonesia,Yes,2002,2010,Bataks,0.02,IRRELEVANT,,,4000,85004000,Ethno-Linguistic
850,INS,Indonesia,Yes,2002,2010,Chinese (Han),0.02,DISCRIMINATED,,,5000,85005000,Ethno-Racial
900,AUL,Australia,Yes,1946,1962,Aborigines,0.02,DISCRIMINATED,,,1000,90001000,Ethno-Racial
900,AUL,Australia,Yes,1963,2010,Aborigines,0.02,POWERLESS,,,1000,90001000,Ethno-Racial
200,UK,United Kingdom,Yes,1946,1963,Welsh,0.019,IRRELEVANT,,,5000,20005000,Ethno-Linguistic
200,UK,United Kingdom,Yes,1964,1971,Welsh,0.019,JUNIOR PARTNER,,,5000,20005000,Ethno-Linguistic
200,UK,United Kingdom,Yes,1972,1997,Welsh,0.019,JUNIOR PARTNER,,,5000,20005000,Ethno-Linguistic
200,UK,United Kingdom,Yes,1998,2010,Welsh,0.019,JUNIOR PARTNER,,,5000,20005000,Ethno-Linguistic
230,SP,Spain,Yes,1946,1978,Roma,0.019,DISCRIMINATED,,,5000,23005000,Ethno-Cultural
230,SP,Spain,Yes,1979,2010,Roma,0.019,POWERLESS,,,5000,23005000,Ethno-Cultural
347,KOS,Kosovo,Yes,2008,2010,Bosniaks/Muslims,0.019,JUNIOR PARTNER,,,3000,34703000,Mixed Category
750,IND,India,Yes,1947,1962,Punjabi-Sikhs (non-SC/ST/OBCs),0.019,JUNIOR PARTNER,,,17000,75017000,Ethno-Religious
750,IND,India,Yes,1963,1971,Punjabi-Sikhs (non-SC/ST/OBCs),0.019,JUNIOR PARTNER,,,17000,75017000,Ethno-Religious
750,IND,India,Yes,1972,1976,Punjabi-Sikhs (non-SC/ST/OBCs),0.019,JUNIOR PARTNER,,,17000,75017000,Ethno-Religious
750,IND,India,Yes,1977,1986,Punjabi-Sikhs (non-SC/ST/OBCs),0.019,JUNIOR PARTNER,25700,,17000,75017000,Ethno-Linguistic
750,IND,India,Yes,1987,1991,Punjabi-Sikhs (non-SC/ST/OBCs),0.019,JUNIOR PARTNER,25700,,17000,75017000,Ethno-Linguistic
750,IND,India,Yes,1992,2010,Punjabi-Sikhs (non-SC/ST/OBCs),0.019,JUNIOR PARTNER,25700,,17000,75017000,Ethno-Linguistic
150,PAR,Paraguay,Yes,1946,1992,Indigenous peoples,0.018,DISCRIMINATED,,,5000,15005000,Ethno-Linguistic
150,PAR,Paraguay,Yes,1993,2010,Indigenous peoples,0.018,POWERLESS,,,5000,15005000,Ethno-Linguistic
345,YUG,Yugoslavia,Yes,2008,2010,Bosniaks/Muslims,0.018,REGIONAL AUTONOMY,,,4000,34504000,Ethno-Religious
349,SLV,Slovenia,Yes,1992,2010,Croats,0.018,DISCRIMINATED,,,3000,34903000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1946,1951,Afar,0.018,DISCRIMINATED,,,1000,53001000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1952,1990,Afar,0.018,DISCRIMINATED,26900,,1000,53001000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1991,1991,Afar,0.018,DISCRIMINATED,26900,,1000,53001000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1992,1992,Afar,0.018,DISCRIMINATED,,,1000,53001000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1993,1995,Afar,0.018,DISCRIMINATED,,,1000,53001000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1996,2010,Afar,0.018,DISCRIMINATED,26901,,1000,53001000,Ethno-Linguistic
816,DRV,Vietnam,Yes,1954,1974,Tay,0.018,IRRELEVANT,,,17000,81617000,Ethno-Linguistic
816,DRV,Vietnam,Yes,1975,1978,Tay,0.018,DISCRIMINATED,,,17000,81617000,Ethno-Linguistic
816,DRV,Vietnam,Yes,1979,2010,Tay,0.018,POWERLESS,,,17000,81617000,Ethno-Linguistic
100,COL,Colombia,Yes,1946,1991,Indigenous peoples,0.017,DISCRIMINATED,,,3000,10003000,Ethno-Cultural
100,COL,Colombia,Yes,1992,2010,Indigenous peoples,0.017,REGIONAL AUTONOMY,,,3000,10003000,Ethno-Cultural
347,KOS,Kosovo,Yes,2008,2010,Romas,0.017,DISCRIMINATED,,,4000,34704000,Ethno-Cultural
350,GRC,Greece,Yes,1946,2010,Roma,0.017,DISCRIMINATED,,,3000,35003000,Ethno-Cultural
355,BUL,Bulgaria,Yes,1946,1989,Pomaks,0.017,DISCRIMINATED,,,4000,35504000,Ethno-Religious
355,BUL,Bulgaria,Yes,1990,1991,Pomaks,0.017,POWERLESS,,,4000,35504000,Ethno-Religious
355,BUL,Bulgaria,Yes,1992,2010,Pomaks,0.017,IRRELEVANT,,,4000,35504000,Ethno-Religious
359,MLD,Moldova,Yes,1991,2000,Bulgarians,0.017,POWERLESS,,,5000,35905000,Ethno-Linguistic
359,MLD,Moldova,Yes,2001,2010,Bulgarians,0.017,POWERLESS,,,5000,35905000,Ethno-Linguistic
372,GRG,Georgia,Yes,1991,2010,Abkhazians,0.017,SEPARATIST AUTONOMY,29900,,7000,37207000,Ethno-Linguistic
450,LBR,Liberia,Yes,1981,1989,Mandingo,0.017,IRRELEVANT,,,3070,45003070,Ethno-Linguistic
450,LBR,Liberia,Yes,1990,1996,Mandingo,0.017,STATE COLLAPSE,,,3070,45003070,Ethno-Linguistic
450,LBR,Liberia,Yes,1997,2003,Mandingo,0.017,DISCRIMINATED,24703,,3070,45003070,Ethno-Linguistic
450,LBR,Liberia,Yes,2004,2010,Mandingo,0.017,SENIOR PARTNER,,,3070,45003070,Ethno-Linguistic
705,KZK,Kazakhstan,Yes,1991,1994,Tatars,0.017,POWERLESS,,,4000,70504000,Ethno-Linguistic
705,KZK,Kazakhstan,Yes,1995,2010,Tatars,0.017,POWERLESS,,,4000,70504000,Ethno-Linguistic
816,DRV,Vietnam,Yes,1954,1974,Thai,0.016,IRRELEVANT,,,18000,81618000,Ethno-Linguistic
816,DRV,Vietnam,Yes,1975,1978,Thai,0.016,DISCRIMINATED,,,18000,81618000,Ethno-Linguistic
816,DRV,Vietnam,Yes,1979,2010,Thai,0.016,POWERLESS,,,18000,81618000,Ethno-Linguistic
700,AFG,Afghanistan,Yes,1946,1978,Turkmen,0.015,IRRELEVANT,,,15000,70015000,Ethno-Linguistic
700,AFG,Afghanistan,Yes,1979,1985,Turkmen,0.015,REGIONAL AUTONOMY,,,15000,70015000,Ethno-Linguistic
700,AFG,Afghanistan,Yes,1986,1991,Turkmen,0.015,REGIONAL AUTONOMY,,,15000,70015000,Ethno-Linguistic
700,AFG,Afghanistan,Yes,1996,2001,Turkmen,0.015,IRRELEVANT,,,15000,70015000,Ethno-Linguistic
700,AFG,Afghanistan,Yes,2002,2010,Turkmen,0.015,IRRELEVANT,,,15000,70015000,Ethno-Linguistic
710,CHN,China,Yes,1946,1948,Taiwanese,0.015,POWERLESS,11800,,36000,71036000,Ethno-Linguistic
775,MYA,Myanmar,Yes,1948,1957,Kachins,0.015,JUNIOR PARTNER,13400,,5000,77505000,Ethno-Linguistic
775,MYA,Myanmar,Yes,1958,1958,Kachins,0.015,JUNIOR PARTNER,,,5000,77505000,Ethno-Linguistic
775,MYA,Myanmar,Yes,1959,1959,Kachins,0.015,DISCRIMINATED,,,5000,77505000,Ethno-Linguistic
775,MYA,Myanmar,Yes,1960,1960,Kachins,0.015,DISCRIMINATED,,,5000,77505000,Ethno-Linguistic
775,MYA,Myanmar,Yes,1961,1989,Kachins,0.015,REGIONAL AUTONOMY,13401,,5000,77505000,Ethno-Linguistic
775,MYA,Myanmar,Yes,1990,2010,Kachins,0.015,SEPARATIST AUTONOMY,13401,,5000,77505000,Ethno-Linguistic
811,CAM,Cambodia,Yes,1953,1969,Khmer Loei (incl. Kui),0.015,DISCRIMINATED,,,5000,81105000,Ethno-Cultural
840,PHI,Philippines,Yes,1946,1970,Sino-Chinese,0.015,DISCRIMINATED,,,4000,84004000,Ethno-Racial
840,PHI,Philippines,Yes,1971,1985,Sino-Chinese,0.015,DISCRIMINATED,,,4000,84004000,Ethno-Racial
840,PHI,Philippines,Yes,1986,1988,Sino-Chinese,0.015,DISCRIMINATED,,,4000,84004000,Ethno-Racial
840,PHI,Philippines,Yes,1989,2010,Sino-Chinese,0.015,DISCRIMINATED,,,4000,84004000,Ethno-Racial
850,INS,Indonesia,Yes,1949,1958,Dayak,0.015,REGIONAL AUTONOMY,,,16000,85016000,Ethno-Cultural
850,INS,Indonesia,Yes,1959,1962,Dayak,0.015,REGIONAL AUTONOMY,,,16000,85016000,Ethno-Cultural
850,INS,Indonesia,Yes,1963,1966,Dayak,0.015,REGIONAL AUTONOMY,,,16000,85016000,Ethno-Cultural
850,INS,Indonesia,Yes,1967,1971,Dayak,0.015,IRRELEVANT,,,16000,85016000,Ethno-Cultural
850,INS,Indonesia,Yes,1972,1995,Dayak,0.015,IRRELEVANT,,,16000,85016000,Ethno-Cultural
850,INS,Indonesia,Yes,1996,1998,Dayak,0.015,REGIONAL AUTONOMY,,,16000,85016000,Ethno-Cultural
850,INS,Indonesia,Yes,1999,2001,Dayak,0.015,REGIONAL AUTONOMY,,,16000,85016000,Ethno-Cultural
850,INS,Indonesia,Yes,2002,2010,Dayak,0.015,REGIONAL AUTONOMY,,,16000,85016000,Ethno-Cultural
345,YUG,Yugoslavia,Yes,1993,1999,Roma,0.014,DISCRIMINATED,,,12000,34512000,Ethno-Cultural
345,YUG,Yugoslavia,Yes,2000,2005,Roma,0.014,DISCRIMINATED,,,12000,34512000,Ethno-Cultural
345,YUG,Yugoslavia,Yes,2006,2007,Roma,0.014,DISCRIMINATED,,,12000,34512000,Ethno-Cultural
345,YUG,Yugoslavia,Yes,2008,2010,Roma,0.014,DISCRIMINATED,,,12000,34512000,Ethno-Cultural
705,KZK,Kazakhstan,Yes,1991,1994,Uighur,0.014,POWERLESS,,,5000,70505000,Ethno-Linguistic
705,KZK,Kazakhstan,Yes,1995,2010,Uighur,0.014,POWERLESS,,,5000,70505000,Ethno-Linguistic
750,IND,India,Yes,1947,1962,Assamese (non-SC/ST/OBCs),0.014,JUNIOR PARTNER,,,1000,75001000,Ethno-Linguistic
750,IND,India,Yes,1963,1971,Assamese (non-SC/ST/OBCs),0.014,JUNIOR PARTNER,,,1000,75001000,Ethno-Linguistic
